V1,signif
aten_0.1.m1.3016.m1,1
aten_0.1.m1.30177.m1,1
aten_0.1.m1.30179.m1,1
aten_0.1.m1.3018.m1,1
aten_0.1.m1.30185.m1,1
aten_0.1.m1.3019.m1,1
aten_0.1.m1.30194.m1,1
aten_0.1.m1.30198.m1,1
aten_0.1.m1.30199.m1,1
aten_0.1.m1.3020.m1,1
aten_0.1.m1.30203.m1,1
aten_0.1.m1.30204.m1,1
aten_0.1.m1.30206.m1,1
aten_0.1.m1.30216.m1,1
aten_0.1.m1.30217.m1,1
aten_0.1.m1.30218.m1,1
aten_0.1.m1.30219.m1,1
aten_0.1.m1.30225.m1,1
aten_0.1.m1.30226.m1,1
aten_0.1.m1.30227.m1,1
aten_0.1.m1.30229.m1,1
aten_0.1.m1.30236.m1,1
aten_0.1.m1.3024.m1,1
aten_0.1.m1.3026.m1,1
aten_0.1.m1.3027.m1,1
aten_0.1.m1.30270.m1,1
aten_0.1.m1.30273.m1,1
aten_0.1.m1.30274.m1,1
aten_0.1.m1.30306.m1,1
aten_0.1.m1.30308.m1,1
aten_0.1.m1.30315.m1,1
aten_0.1.m1.30316.m1,1
aten_0.1.m1.30324.m1,1
aten_0.1.m1.3034.m1,1
aten_0.1.m1.30344.m1,1
aten_0.1.m1.30350.m1,1
aten_0.1.m1.30384.m1,1
aten_0.1.m1.30401.m1,1
aten_0.1.m1.30402.m1,1
aten_0.1.m1.30404.m1,1
aten_0.1.m1.30410.m1,1
aten_0.1.m1.30412.m1,1
aten_0.1.m1.30420.m1,1
aten_0.1.m1.30421.m1,1
aten_0.1.m1.30423.m1,1
aten_0.1.m1.30429.m1,1
aten_0.1.m1.30434.m1,1
aten_0.1.m1.30435.m1,1
aten_0.1.m1.30436.m1,1
aten_0.1.m1.30440.m1,1
aten_0.1.m1.30442.m1,1
aten_0.1.m1.30444.m1,1
aten_0.1.m1.30449.m1,1
aten_0.1.m1.3045.m1,1
aten_0.1.m1.30452.m1,1
aten_0.1.m1.30456.m1,1
aten_0.1.m1.30458.m1,1
aten_0.1.m1.30459.m1,1
aten_0.1.m1.30465.m1,1
aten_0.1.m1.30467.m1,1
aten_0.1.m1.30468.m1,1
aten_0.1.m1.3047.m1,1
aten_0.1.m1.30470.m1,1
aten_0.1.m1.30471.m1,1
aten_0.1.m1.30473.m1,1
aten_0.1.m1.30475.m1,1
aten_0.1.m1.30476.m1,1
aten_0.1.m1.30478.m1,1
aten_0.1.m1.30485.m1,1
aten_0.1.m1.30486.m1,1
aten_0.1.m1.30488.m1,1
aten_0.1.m1.30489.m1,1
aten_0.1.m1.30490.m1,1
aten_0.1.m1.30491.m1,1
aten_0.1.m1.30492.m1,1
aten_0.1.m1.30497.m1,1
aten_0.1.m1.3050.m1,1
aten_0.1.m1.30502.m1,1
aten_0.1.m1.30503.m1,1
aten_0.1.m1.30505.m1,1
aten_0.1.m1.30507.m1,1
aten_0.1.m1.30508.m1,1
aten_0.1.m1.3051.m1,1
aten_0.1.m1.30510.m1,1
aten_0.1.m1.30511.m1,1
aten_0.1.m1.30512.m1,1
aten_0.1.m1.30514.m1,1
aten_0.1.m1.30516.m1,1
aten_0.1.m1.3052.m1,1
aten_0.1.m1.30524.m1,1
aten_0.1.m1.30525.m1,1
aten_0.1.m1.30527.m1,1
aten_0.1.m1.30528.m1,1
aten_0.1.m1.30529.m1,1
aten_0.1.m1.30531.m1,1
aten_0.1.m1.30535.m1,1
aten_0.1.m1.30536.m1,1
aten_0.1.m1.30539.m1,1
aten_0.1.m1.30546.m1,1
aten_0.1.m1.30548.m1,1
aten_0.1.m1.30549.m1,1
aten_0.1.m1.30551.m1,1
aten_0.1.m1.30553.m1,1
aten_0.1.m1.30555.m1,1
aten_0.1.m1.30556.m1,1
aten_0.1.m1.30557.m1,1
aten_0.1.m1.3056.m1,1
aten_0.1.m1.30560.m1,1
aten_0.1.m1.30565.m1,1
aten_0.1.m1.30566.m1,1
aten_0.1.m1.30567.m1,1
aten_0.1.m1.30569.m1,1
aten_0.1.m1.30570.m1,1
aten_0.1.m1.30571.m1,1
aten_0.1.m1.30574.m1,1
aten_0.1.m1.30575.m1,1
aten_0.1.m1.30579.m1,1
aten_0.1.m1.3058.m1,1
aten_0.1.m1.30581.m1,1
aten_0.1.m1.30582.m1,1
aten_0.1.m1.30589.m1,1
aten_0.1.m1.3061.m1,1
aten_0.1.m1.3065.m1,1
aten_0.1.m1.30658.m1,1
aten_0.1.m1.3066.m1,1
aten_0.1.m1.3067.m1,1
aten_0.1.m1.307.m1,1
aten_0.1.m1.3070.m1,1
aten_0.1.m1.30708.m1,1
aten_0.1.m1.3072.m1,1
aten_0.1.m1.30721.m1,1
aten_0.1.m1.3074.m1,1
aten_0.1.m1.30749.m1,1
aten_0.1.m1.3075.m1,1
aten_0.1.m1.30750.m1,1
aten_0.1.m1.3076.m1,1
aten_0.1.m1.3077.m1,1
aten_0.1.m1.3080.m1,1
aten_0.1.m1.30801.m1,1
aten_0.1.m1.3083.m1,1
aten_0.1.m1.309.m1,1
aten_0.1.m1.3090.m1,1
aten_0.1.m1.3092.m1,1
aten_0.1.m1.3094.m1,1
aten_0.1.m1.3095.m1,1
aten_0.1.m1.30950.m1,1
aten_0.1.m1.3096.m1,1
aten_0.1.m1.3097.m1,1
aten_0.1.m1.30978.m1,1
aten_0.1.m1.3098.m1,1
aten_0.1.m1.30985.m1,1
aten_0.1.m1.30988.m1,1
aten_0.1.m1.31.m1,1
aten_0.1.m1.3100.m1,1
aten_0.1.m1.3101.m1,1
aten_0.1.m1.3105.m1,1
aten_0.1.m1.3106.m1,1
aten_0.1.m1.31062.m1,1
aten_0.1.m1.31080.m1,1
aten_0.1.m1.3109.m1,1
aten_0.1.m1.31102.m1,1
aten_0.1.m1.31103.m1,1
aten_0.1.m1.31104.m1,1
aten_0.1.m1.31108.m1,1
aten_0.1.m1.31110.m1,1
aten_0.1.m1.31113.m1,1
aten_0.1.m1.31114.m1,1
aten_0.1.m1.31120.m1,1
aten_0.1.m1.31121.m1,1
aten_0.1.m1.31122.m1,1
aten_0.1.m1.31123.m1,1
aten_0.1.m1.31126.m1,1
aten_0.1.m1.31128.m1,1
aten_0.1.m1.31133.m1,1
aten_0.1.m1.31135.m1,1
aten_0.1.m1.31136.m1,1
aten_0.1.m1.31138.m1,1
aten_0.1.m1.3114.m1,1
aten_0.1.m1.31142.m1,1
aten_0.1.m1.31143.m1,1
aten_0.1.m1.31144.m1,1
aten_0.1.m1.31145.m1,1
aten_0.1.m1.3115.m1,1
aten_0.1.m1.31161.m1,1
aten_0.1.m1.31164.m1,1
aten_0.1.m1.3119.m1,1
aten_0.1.m1.31202.m1,1
aten_0.1.m1.3122.m1,1
aten_0.1.m1.31223.m1,1
aten_0.1.m1.31227.m1,1
aten_0.1.m1.31229.m1,1
aten_0.1.m1.31233.m1,1
aten_0.1.m1.31238.m1,1
aten_0.1.m1.31239.m1,1
aten_0.1.m1.3124.m1,1
aten_0.1.m1.31240.m1,1
aten_0.1.m1.31242.m1,1
aten_0.1.m1.31247.m1,1
aten_0.1.m1.31250.m1,1
aten_0.1.m1.31252.m1,1
aten_0.1.m1.31253.m1,1
aten_0.1.m1.31254.m1,1
aten_0.1.m1.31260.m1,1
aten_0.1.m1.31263.m1,1
aten_0.1.m1.31264.m1,1
aten_0.1.m1.31270.m1,1
aten_0.1.m1.31272.m1,1
aten_0.1.m1.31277.m1,1
aten_0.1.m1.31281.m1,1
aten_0.1.m1.31282.m1,1
aten_0.1.m1.31288.m1,1
aten_0.1.m1.3129.m1,1
aten_0.1.m1.31293.m1,1
aten_0.1.m1.31296.m1,1
aten_0.1.m1.31299.m1,1
aten_0.1.m1.3131.m1,1
aten_0.1.m1.31315.m1,1
aten_0.1.m1.31318.m1,1
aten_0.1.m1.31328.m1,1
aten_0.1.m1.3133.m1,1
aten_0.1.m1.31330.m1,1
aten_0.1.m1.31331.m1,1
aten_0.1.m1.31332.m1,1
aten_0.1.m1.31334.m1,1
aten_0.1.m1.3134.m1,1
aten_0.1.m1.31353.m1,1
aten_0.1.m1.31355.m1,1
aten_0.1.m1.31368.m1,1
aten_0.1.m1.3137.m1,1
aten_0.1.m1.3139.m1,1
aten_0.1.m1.31390.m1,1
aten_0.1.m1.31396.m1,1
aten_0.1.m1.31399.m1,1
aten_0.1.m1.314.m1,1
aten_0.1.m1.3140.m1,1
aten_0.1.m1.31400.m1,1
aten_0.1.m1.31405.m1,1
aten_0.1.m1.31412.m1,1
aten_0.1.m1.31414.m1,1
aten_0.1.m1.31416.m1,1
aten_0.1.m1.31419.m1,1
aten_0.1.m1.31421.m1,1
aten_0.1.m1.31427.m1,1
aten_0.1.m1.31444.m1,1
aten_0.1.m1.31446.m1,1
aten_0.1.m1.31452.m1,1
aten_0.1.m1.31463.m1,1
aten_0.1.m1.31476.m1,1
aten_0.1.m1.31477.m1,1
aten_0.1.m1.31479.m1,1
aten_0.1.m1.31482.m1,1
aten_0.1.m1.31484.m1,1
aten_0.1.m1.31489.m1,1
aten_0.1.m1.3149.m1,1
aten_0.1.m1.31494.m1,1
aten_0.1.m1.31495.m1,1
aten_0.1.m1.31499.m1,1
aten_0.1.m1.31509.m1,1
aten_0.1.m1.31515.m1,1
aten_0.1.m1.3155.m1,1
aten_0.1.m1.3156.m1,1
aten_0.1.m1.31567.m1,1
aten_0.1.m1.31574.m1,1
aten_0.1.m1.3158.m1,1
aten_0.1.m1.31592.m1,1
aten_0.1.m1.31594.m1,1
aten_0.1.m1.31596.m1,1
aten_0.1.m1.3160.m1,1
aten_0.1.m1.31601.m1,1
aten_0.1.m1.31609.m1,1
aten_0.1.m1.3161.m1,1
aten_0.1.m1.31611.m1,1
aten_0.1.m1.3162.m1,1
aten_0.1.m1.3163.m1,1
aten_0.1.m1.3166.m1,1
aten_0.1.m1.3167.m1,1
aten_0.1.m1.31699.m1,1
aten_0.1.m1.31700.m1,1
aten_0.1.m1.31701.m1,1
aten_0.1.m1.31706.m1,1
aten_0.1.m1.31709.m1,1
aten_0.1.m1.31713.m1,1
aten_0.1.m1.31715.m1,1
aten_0.1.m1.31716.m1,1
aten_0.1.m1.31718.m1,1
aten_0.1.m1.31719.m1,1
aten_0.1.m1.31725.m1,1
aten_0.1.m1.31730.m1,1
aten_0.1.m1.31731.m1,1
aten_0.1.m1.31733.m1,1
aten_0.1.m1.31734.m1,1
aten_0.1.m1.31735.m1,1
aten_0.1.m1.31744.m1,1
aten_0.1.m1.3175.m1,1
aten_0.1.m1.3177.m1,1
aten_0.1.m1.3178.m1,1
aten_0.1.m1.3179.m1,1
aten_0.1.m1.3180.m1,1
aten_0.1.m1.31838.m1,1
aten_0.1.m1.31883.m1,1
aten_0.1.m1.3189.m1,1
aten_0.1.m1.31915.m1,1
aten_0.1.m1.3193.m1,1
aten_0.1.m1.3198.m1,1
aten_0.1.m1.3199.m1,1
aten_0.1.m1.3200.m1,1
aten_0.1.m1.32001.m1,1
aten_0.1.m1.32011.m1,1
aten_0.1.m1.3203.m1,1
aten_0.1.m1.32038.m1,1
aten_0.1.m1.3204.m1,1
aten_0.1.m1.3205.m1,1
aten_0.1.m1.32054.m1,1
aten_0.1.m1.3207.m1,1
aten_0.1.m1.32073.m1,1
aten_0.1.m1.32103.m1,1
aten_0.1.m1.3214.m1,1
aten_0.1.m1.3215.m1,1
aten_0.1.m1.32150.m1,1
aten_0.1.m1.32151.m1,1
aten_0.1.m1.32152.m1,1
aten_0.1.m1.32154.m1,1
aten_0.1.m1.32157.m1,1
aten_0.1.m1.32159.m1,1
aten_0.1.m1.32160.m1,1
aten_0.1.m1.32162.m1,1
aten_0.1.m1.32163.m1,1
aten_0.1.m1.32169.m1,1
aten_0.1.m1.32170.m1,1
aten_0.1.m1.32171.m1,1
aten_0.1.m1.32172.m1,1
aten_0.1.m1.32174.m1,1
aten_0.1.m1.32175.m1,1
aten_0.1.m1.32176.m1,1
aten_0.1.m1.32178.m1,1
aten_0.1.m1.32183.m1,1
aten_0.1.m1.32186.m1,1
aten_0.1.m1.322.m1,1
aten_0.1.m1.32202.m1,1
aten_0.1.m1.32203.m1,1
aten_0.1.m1.32204.m1,1
aten_0.1.m1.32207.m1,1
aten_0.1.m1.32208.m1,1
aten_0.1.m1.3221.m1,1
aten_0.1.m1.32213.m1,1
aten_0.1.m1.32215.m1,1
aten_0.1.m1.32218.m1,1
aten_0.1.m1.32219.m1,1
aten_0.1.m1.3222.m1,1
aten_0.1.m1.32228.m1,1
aten_0.1.m1.32241.m1,1
aten_0.1.m1.32244.m1,1
aten_0.1.m1.32248.m1,1
aten_0.1.m1.32252.m1,1
aten_0.1.m1.32253.m1,1
aten_0.1.m1.32254.m1,1
aten_0.1.m1.32255.m1,1
aten_0.1.m1.32256.m1,1
aten_0.1.m1.32263.m1,1
aten_0.1.m1.32273.m1,1
aten_0.1.m1.32274.m1,1
aten_0.1.m1.32275.m1,1
aten_0.1.m1.3228.m1,1
aten_0.1.m1.32281.m1,1
aten_0.1.m1.32282.m1,1
aten_0.1.m1.3229.m1,1
aten_0.1.m1.32293.m1,1
aten_0.1.m1.32294.m1,1
aten_0.1.m1.32296.m1,1
aten_0.1.m1.3232.m1,1
aten_0.1.m1.32363.m1,1
aten_0.1.m1.3237.m1,1
aten_0.1.m1.32371.m1,1
aten_0.1.m1.3238.m1,1
aten_0.1.m1.32380.m1,1
aten_0.1.m1.32382.m1,1
aten_0.1.m1.32383.m1,1
aten_0.1.m1.32384.m1,1
aten_0.1.m1.32387.m1,1
aten_0.1.m1.32389.m1,1
aten_0.1.m1.3239.m1,1
aten_0.1.m1.32392.m1,1
aten_0.1.m1.32394.m1,1
aten_0.1.m1.324.m1,1
aten_0.1.m1.32423.m1,1
aten_0.1.m1.32424.m1,1
aten_0.1.m1.32426.m1,1
aten_0.1.m1.32429.m1,1
aten_0.1.m1.3243.m1,1
aten_0.1.m1.32440.m1,1
aten_0.1.m1.32445.m1,1
aten_0.1.m1.32446.m1,1
aten_0.1.m1.32448.m1,1
aten_0.1.m1.32452.m1,1
aten_0.1.m1.32453.m1,1
aten_0.1.m1.32456.m1,1
aten_0.1.m1.32457.m1,1
aten_0.1.m1.32459.m1,1
aten_0.1.m1.32462.m1,1
aten_0.1.m1.32464.m1,1
aten_0.1.m1.32465.m1,1
aten_0.1.m1.32466.m1,1
aten_0.1.m1.32469.m1,1
aten_0.1.m1.3247.m1,1
aten_0.1.m1.32471.m1,1
aten_0.1.m1.32473.m1,1
aten_0.1.m1.32476.m1,1
aten_0.1.m1.32479.m1,1
aten_0.1.m1.3248.m1,1
aten_0.1.m1.32483.m1,1
aten_0.1.m1.3249.m1,1
aten_0.1.m1.3251.m1,1
aten_0.1.m1.32533.m1,1
aten_0.1.m1.3254.m1,1
aten_0.1.m1.32546.m1,1
aten_0.1.m1.32556.m1,1
aten_0.1.m1.3257.m1,1
aten_0.1.m1.3258.m1,1
aten_0.1.m1.32584.m1,1
aten_0.1.m1.3261.m1,1
aten_0.1.m1.3262.m1,1
aten_0.1.m1.32626.m1,1
aten_0.1.m1.3263.m1,1
aten_0.1.m1.32653.m1,1
aten_0.1.m1.32665.m1,1
aten_0.1.m1.32670.m1,1
aten_0.1.m1.32684.m1,1
aten_0.1.m1.3269.m1,1
aten_0.1.m1.3274.m1,1
aten_0.1.m1.32741.m1,1
aten_0.1.m1.3277.m1,1
aten_0.1.m1.32790.m1,1
aten_0.1.m1.328.m1,1
aten_0.1.m1.32805.m1,1
aten_0.1.m1.32807.m1,1
aten_0.1.m1.3281.m1,1
aten_0.1.m1.32835.m1,1
aten_0.1.m1.3284.m1,1
aten_0.1.m1.3285.m1,1
aten_0.1.m1.32876.m1,1
aten_0.1.m1.3288.m1,1
aten_0.1.m1.3289.m1,1
aten_0.1.m1.32894.m1,1
aten_0.1.m1.32896.m1,1
aten_0.1.m1.32899.m1,1
aten_0.1.m1.32903.m1,1
aten_0.1.m1.32904.m1,1
aten_0.1.m1.32905.m1,1
aten_0.1.m1.32908.m1,1
aten_0.1.m1.3292.m1,1
aten_0.1.m1.3293.m1,1
aten_0.1.m1.32970.m1,1
aten_0.1.m1.32976.m1,1
aten_0.1.m1.32977.m1,1
aten_0.1.m1.32979.m1,1
aten_0.1.m1.32981.m1,1
aten_0.1.m1.32982.m1,1
aten_0.1.m1.32983.m1,1
aten_0.1.m1.32984.m1,1
aten_0.1.m1.32990.m1,1
aten_0.1.m1.32991.m1,1
aten_0.1.m1.32995.m1,1
aten_0.1.m1.32998.m1,1
aten_0.1.m1.32999.m1,1
aten_0.1.m1.33000.m1,1
aten_0.1.m1.3301.m1,1
aten_0.1.m1.33012.m1,1
aten_0.1.m1.33016.m1,1
aten_0.1.m1.33021.m1,1
aten_0.1.m1.33022.m1,1
aten_0.1.m1.33032.m1,1
aten_0.1.m1.3304.m1,1
aten_0.1.m1.3306.m1,1
aten_0.1.m1.3309.m1,1
aten_0.1.m1.3311.m1,1
aten_0.1.m1.33122.m1,1
aten_0.1.m1.33133.m1,1
aten_0.1.m1.33137.m1,1
aten_0.1.m1.33138.m1,1
aten_0.1.m1.33139.m1,1
aten_0.1.m1.33140.m1,1
aten_0.1.m1.33146.m1,1
aten_0.1.m1.3315.m1,1
aten_0.1.m1.33158.m1,1
aten_0.1.m1.33159.m1,1
aten_0.1.m1.33161.m1,1
aten_0.1.m1.33211.m1,1
aten_0.1.m1.33227.m1,1
aten_0.1.m1.33232.m1,1
aten_0.1.m1.33253.m1,1
aten_0.1.m1.33276.m1,1
aten_0.1.m1.33292.m1,1
aten_0.1.m1.33303.m1,1
aten_0.1.m1.33308.m1,1
aten_0.1.m1.33310.m1,1
aten_0.1.m1.33313.m1,1
aten_0.1.m1.33314.m1,1
aten_0.1.m1.33316.m1,1
aten_0.1.m1.33347.m1,1
aten_0.1.m1.33384.m1,1
aten_0.1.m1.33390.m1,1
aten_0.1.m1.33391.m1,1
aten_0.1.m1.33396.m1,1
aten_0.1.m1.33398.m1,1
aten_0.1.m1.3347.m1,1
aten_0.1.m1.33475.m1,1
aten_0.1.m1.33479.m1,1
aten_0.1.m1.33486.m1,1
aten_0.1.m1.33487.m1,1
aten_0.1.m1.33489.m1,1
aten_0.1.m1.3350.m1,1
aten_0.1.m1.3351.m1,1
aten_0.1.m1.3352.m1,1
aten_0.1.m1.3353.m1,1
aten_0.1.m1.3354.m1,1
aten_0.1.m1.33540.m1,1
aten_0.1.m1.33550.m1,1
aten_0.1.m1.3359.m1,1
aten_0.1.m1.33624.m1,1
aten_0.1.m1.33627.m1,1
aten_0.1.m1.3363.m1,1
aten_0.1.m1.33632.m1,1
aten_0.1.m1.33637.m1,1
aten_0.1.m1.33638.m1,1
aten_0.1.m1.33650.m1,1
aten_0.1.m1.33651.m1,1
aten_0.1.m1.33658.m1,1
aten_0.1.m1.3366.m1,1
aten_0.1.m1.3367.m1,1
aten_0.1.m1.3368.m1,1
aten_0.1.m1.3369.m1,1
aten_0.1.m1.33695.m1,1
aten_0.1.m1.3370.m1,1
aten_0.1.m1.33723.m1,1
aten_0.1.m1.33729.m1,1
aten_0.1.m1.33733.m1,1
aten_0.1.m1.33751.m1,1
aten_0.1.m1.33753.m1,1
aten_0.1.m1.33784.m1,1
aten_0.1.m1.33814.m1,1
aten_0.1.m1.3383.m1,1
aten_0.1.m1.3384.m1,1
aten_0.1.m1.3386.m1,1
aten_0.1.m1.3389.m1,1
aten_0.1.m1.33890.m1,1
aten_0.1.m1.33916.m1,1
aten_0.1.m1.3392.m1,1
aten_0.1.m1.33923.m1,1
aten_0.1.m1.33938.m1,1
aten_0.1.m1.3394.m1,1
aten_0.1.m1.33942.m1,1
aten_0.1.m1.33944.m1,1
aten_0.1.m1.33945.m1,1
aten_0.1.m1.3395.m1,1
aten_0.1.m1.3397.m1,1
aten_0.1.m1.3398.m1,1
aten_0.1.m1.3399.m1,1
aten_0.1.m1.3403.m1,1
aten_0.1.m1.3404.m1,1
aten_0.1.m1.3407.m1,1
aten_0.1.m1.34088.m1,1
aten_0.1.m1.34089.m1,1
aten_0.1.m1.34091.m1,1
aten_0.1.m1.34121.m1,1
aten_0.1.m1.3413.m1,1
aten_0.1.m1.34130.m1,1
aten_0.1.m1.34133.m1,1
aten_0.1.m1.34134.m1,1
aten_0.1.m1.34135.m1,1
aten_0.1.m1.34136.m1,1
aten_0.1.m1.34138.m1,1
aten_0.1.m1.34185.m1,1
aten_0.1.m1.34189.m1,1
aten_0.1.m1.34193.m1,1
aten_0.1.m1.34194.m1,1
aten_0.1.m1.342.m1,1
aten_0.1.m1.34203.m1,1
aten_0.1.m1.34241.m1,1
aten_0.1.m1.34242.m1,1
aten_0.1.m1.34272.m1,1
aten_0.1.m1.3428.m1,1
aten_0.1.m1.34282.m1,1
aten_0.1.m1.34283.m1,1
aten_0.1.m1.34287.m1,1
aten_0.1.m1.34327.m1,1
aten_0.1.m1.34328.m1,1
aten_0.1.m1.3434.m1,1
aten_0.1.m1.3436.m1,1
aten_0.1.m1.3438.m1,1
aten_0.1.m1.3439.m1,1
aten_0.1.m1.34402.m1,1
aten_0.1.m1.3441.m1,1
aten_0.1.m1.3442.m1,1
aten_0.1.m1.34420.m1,1
aten_0.1.m1.34425.m1,1
aten_0.1.m1.34426.m1,1
aten_0.1.m1.34427.m1,1
aten_0.1.m1.3443.m1,1
aten_0.1.m1.34433.m1,1
aten_0.1.m1.34435.m1,1
aten_0.1.m1.34438.m1,1
aten_0.1.m1.34442.m1,1
aten_0.1.m1.3445.m1,1
aten_0.1.m1.34465.m1,1
aten_0.1.m1.34466.m1,1
aten_0.1.m1.34467.m1,1
aten_0.1.m1.3447.m1,1
aten_0.1.m1.34471.m1,1
aten_0.1.m1.34472.m1,1
aten_0.1.m1.34480.m1,1
aten_0.1.m1.34484.m1,1
aten_0.1.m1.34485.m1,1
aten_0.1.m1.34486.m1,1
aten_0.1.m1.34488.m1,1
aten_0.1.m1.34491.m1,1
aten_0.1.m1.34493.m1,1
aten_0.1.m1.34494.m1,1
aten_0.1.m1.34496.m1,1
aten_0.1.m1.34497.m1,1
aten_0.1.m1.34499.m1,1
aten_0.1.m1.3450.m1,1
aten_0.1.m1.34502.m1,1
aten_0.1.m1.34507.m1,1
aten_0.1.m1.34508.m1,1
aten_0.1.m1.34512.m1,1
aten_0.1.m1.34514.m1,1
aten_0.1.m1.34520.m1,1
aten_0.1.m1.34521.m1,1
aten_0.1.m1.34537.m1,1
aten_0.1.m1.34540.m1,1
aten_0.1.m1.34543.m1,1
aten_0.1.m1.34546.m1,1
aten_0.1.m1.34547.m1,1
aten_0.1.m1.34549.m1,1
aten_0.1.m1.3455.m1,1
aten_0.1.m1.34552.m1,1
aten_0.1.m1.34553.m1,1
aten_0.1.m1.34555.m1,1
aten_0.1.m1.34557.m1,1
aten_0.1.m1.34559.m1,1
aten_0.1.m1.34560.m1,1
aten_0.1.m1.34565.m1,1
aten_0.1.m1.34566.m1,1
aten_0.1.m1.34569.m1,1
aten_0.1.m1.3457.m1,1
aten_0.1.m1.34574.m1,1
aten_0.1.m1.34575.m1,1
aten_0.1.m1.3458.m1,1
aten_0.1.m1.34580.m1,1
aten_0.1.m1.34581.m1,1
aten_0.1.m1.34585.m1,1
aten_0.1.m1.34591.m1,1
aten_0.1.m1.34592.m1,1
aten_0.1.m1.34595.m1,1
aten_0.1.m1.34596.m1,1
aten_0.1.m1.34598.m1,1
aten_0.1.m1.34603.m1,1
aten_0.1.m1.34608.m1,1
aten_0.1.m1.34609.m1,1
aten_0.1.m1.34610.m1,1
aten_0.1.m1.34612.m1,1
aten_0.1.m1.34613.m1,1
aten_0.1.m1.34614.m1,1
aten_0.1.m1.34615.m1,1
aten_0.1.m1.34616.m1,1
aten_0.1.m1.34619.m1,1
aten_0.1.m1.34621.m1,1
aten_0.1.m1.34623.m1,1
aten_0.1.m1.34625.m1,1
aten_0.1.m1.34626.m1,1
aten_0.1.m1.34627.m1,1
aten_0.1.m1.34628.m1,1
aten_0.1.m1.3463.m1,1
aten_0.1.m1.34631.m1,1
aten_0.1.m1.34635.m1,1
aten_0.1.m1.34639.m1,1
aten_0.1.m1.34646.m1,1
aten_0.1.m1.34647.m1,1
aten_0.1.m1.34650.m1,1
aten_0.1.m1.34651.m1,1
aten_0.1.m1.34653.m1,1
aten_0.1.m1.34654.m1,1
aten_0.1.m1.34655.m1,1
aten_0.1.m1.3466.m1,1
aten_0.1.m1.3467.m1,1
aten_0.1.m1.34672.m1,1
aten_0.1.m1.34674.m1,1
aten_0.1.m1.34676.m1,1
aten_0.1.m1.34684.m1,1
aten_0.1.m1.34686.m1,1
aten_0.1.m1.34687.m1,1
aten_0.1.m1.34688.m1,1
aten_0.1.m1.34689.m1,1
aten_0.1.m1.34690.m1,1
aten_0.1.m1.34694.m1,1
aten_0.1.m1.34698.m1,1
aten_0.1.m1.34699.m1,1
aten_0.1.m1.34702.m1,1
aten_0.1.m1.34703.m1,1
aten_0.1.m1.34712.m1,1
aten_0.1.m1.3472.m1,1
aten_0.1.m1.34720.m1,1
aten_0.1.m1.34722.m1,1
aten_0.1.m1.34725.m1,1
aten_0.1.m1.34727.m1,1
aten_0.1.m1.34729.m1,1
aten_0.1.m1.34731.m1,1
aten_0.1.m1.34737.m1,1
aten_0.1.m1.34740.m1,1
aten_0.1.m1.34746.m1,1
aten_0.1.m1.34748.m1,1
aten_0.1.m1.3475.m1,1
aten_0.1.m1.34751.m1,1
aten_0.1.m1.34752.m1,1
aten_0.1.m1.34753.m1,1
aten_0.1.m1.34756.m1,1
aten_0.1.m1.34759.m1,1
aten_0.1.m1.3476.m1,1
aten_0.1.m1.34760.m1,1
aten_0.1.m1.34767.m1,1
aten_0.1.m1.34769.m1,1
aten_0.1.m1.34794.m1,1
aten_0.1.m1.34795.m1,1
aten_0.1.m1.34796.m1,1
aten_0.1.m1.34798.m1,1
aten_0.1.m1.348.m1,1
aten_0.1.m1.34806.m1,1
aten_0.1.m1.34809.m1,1
aten_0.1.m1.3481.m1,1
aten_0.1.m1.34817.m1,1
aten_0.1.m1.34818.m1,1
aten_0.1.m1.34820.m1,1
aten_0.1.m1.34822.m1,1
aten_0.1.m1.34824.m1,1
aten_0.1.m1.34825.m1,1
aten_0.1.m1.34827.m1,1
aten_0.1.m1.34828.m1,1
aten_0.1.m1.34829.m1,1
aten_0.1.m1.34832.m1,1
aten_0.1.m1.34835.m1,1
aten_0.1.m1.34837.m1,1
aten_0.1.m1.34848.m1,1
aten_0.1.m1.3485.m1,1
aten_0.1.m1.34851.m1,1
aten_0.1.m1.34854.m1,1
aten_0.1.m1.34855.m1,1
aten_0.1.m1.34856.m1,1
aten_0.1.m1.34857.m1,1
aten_0.1.m1.34859.m1,1
aten_0.1.m1.34862.m1,1
aten_0.1.m1.34863.m1,1
aten_0.1.m1.34864.m1,1
aten_0.1.m1.34866.m1,1
aten_0.1.m1.34867.m1,1
aten_0.1.m1.34868.m1,1
aten_0.1.m1.34870.m1,1
aten_0.1.m1.34873.m1,1
aten_0.1.m1.34874.m1,1
aten_0.1.m1.34875.m1,1
aten_0.1.m1.34877.m1,1
aten_0.1.m1.34880.m1,1
aten_0.1.m1.34885.m1,1
aten_0.1.m1.34886.m1,1
aten_0.1.m1.34888.m1,1
aten_0.1.m1.34890.m1,1
aten_0.1.m1.34892.m1,1
aten_0.1.m1.34893.m1,1
aten_0.1.m1.34894.m1,1
aten_0.1.m1.34897.m1,1
aten_0.1.m1.34899.m1,1
aten_0.1.m1.34905.m1,1
aten_0.1.m1.34906.m1,1
aten_0.1.m1.34908.m1,1
aten_0.1.m1.34909.m1,1
aten_0.1.m1.3491.m1,1
aten_0.1.m1.34910.m1,1
aten_0.1.m1.34911.m1,1
